property_id,price
d56159653f5d2abc5ed5acd7,682500000
45550aa81c0151f1fd9fd8fe,905100000
735deef3382aa15930482f3e,787300000
0dd49fa8bb7be52b851c6dc9,805900000
7d3220a91e78f8bc2924d1cd,1262300000
d3054072b2175deec2c1f8dc,390300000
b7574b06d593fca4eac59815,396400000
79e822115c5c1a4531366001,512800000
d3ed5316a463d38c1bd321d0,1230500000
2f1880c9b8f7ac2715e1236d,1131500000
dcca1c7f109175760ff531c6,913700000
dfc4f3facf91bbd93ee0fa4d,447900000
30e134a6cbe61d7954d0f56b,334900000
385fee7bd9ad7722d45dd034,404500000
87199c236bf22903d1aafdd0,401700000
19e19ad0cd6b5e84d8aa970e,458800000
907f968e78d748fde69dd44f,818800000
be094e5db0f784e3aa013aae,487700000
7ab96f83915bc84f8c03c1bd,377700000
07f4aa9b9ff5b0b05d31e6c0,1151600000
e9be8cd37abed8ab510ba1f5,1074800000
5f6ad58df27b562db077b5ce,764900000
ee96d947484aaace40f9b77f,915400000
15c4aef8401208054697b81e,971000000
22d6cb11333f2839b8112b89,1365400000
288c09c33907dadbae495c11,1563100000
f71d2bca0c5fe2720a1544c4,530000000
451744cf3ce55a98db8a3562,608200000
fba9ae05a6a8a9e0c6268a9f,442500000
1338e58f7dcebf5a1ea59388,386000000
a817e8da0ada143ac87277ee,384700000
46d8bb3e9a0ca584d3c7a317,535800000
b2506aa9463aebf01e1e00ca,423700000
7ec025b9b6e6f33bf65af41b,435000000
2ff531e27672ecd2362eed55,652700000
9b3cf0d1b91b9c6a2a887647,612700000
7db5291ce4602d9b2b266872,474900000
65d5918e826c33bb950fc008,622900000
395c34e4b8f52cbdb0522459,525500000
855f4b67d2bd6d18fd03d8e7,1022500000
9ff06409b37e5b5dece4604a,603100000
0508cd7bd2c77ebb6fea1e56,775600000
b45fff2e718e54772d46a3fd,610700000
cf4d2297b73dbc357d21e31b,485100000
0ada7044c5b29925abc90879,838900000
6305f02255274ab5fb6bd39c,668900000
d9a94194ae1350512beff3e6,1118200000
e3896296cb80d50d9ad3f903,1182700000
6514f355887c64136edb5595,1041900000
f03400cc18e12903b3ffbe5a,791700000
4e134600155a64783b3f8c3e,976800000
d63ebc63c82fbf66d8b6ffd3,1038900000
1bd64811bd59706844230198,1041100000
a83921284639eedd4a511cb6,741200000
a2f3f7a1cd573e2a33f52e2d,828700000
47344a66471fa51f61c64652,1116300000
78fd849c9429091347d7e5c9,826600000
c3daf2abea55af99c9579319,682500000
52864916eb1984abca41ec66,1110500000
c62494a9d7aede44f2f84023,1062500000
a2b576643f7a032371587e5e,1398600000
e53bc68f0e97ccead24f3e56,635900000
fd82c710aad91bc90af490fe,884200000
d436abc2ee37ba3dd561e940,1200200000
216a598114a403676011cb51,758500000
ea230d5eccd2b687888173bb,769500000
18bd0dd7580f2a7cb19a90b9,399900000
b143c8ca6d334f6a73c3f2a0,396500000
ab388cb4fa511968783bafee,383400000
6a4f08cd04d558a56af732d9,477500000
7216c895aa047c4f405c4941,515600000
a493488dcd906dc74cf8a604,825900000
7844b0b2bc65dced90a355c6,739000000
c1976383069b6b82ab29d092,503600000
e5cfd99e2308b7b73581dbdc,663500000
c18c2ea88f4ac53970b53d2c,512800000
842c9f0e4edf1e5a672ce15e,932200000
7dd1e46dcbddc6bf5ef694de,469400000
6cc4f32b39180bd1ec7e117b,852800000
79e643789a85dc4ffad49a25,1050900000
b3402a9173d289d6db78e09d,1070400000
a446507813234e358db8b573,578800000
c8ef57ddfb35061d1876f94e,619700000
360be0df2c003005e3db080e,1291900000
9ab245a4c91877cb7a8661ce,1299300000
a57a34c7486e7a40e8deb316,1131600000
ceba7d0f56f6cb03538962fb,817200000
d5475993f9db58c3e4baf7a3,946600000
d37a1dda09e30da13ff5bfc3,883200000
68a8b8d077a8232723bf37e9,766300000
e1eea7716ca6490b7640717a,593000000
