property_id,price
d56159653f5d2abc5ed5acd7,787588943
45550aa81c0151f1fd9fd8fe,884796329
735deef3382aa15930482f3e,805860878
0dd49fa8bb7be52b851c6dc9,1912558809
7d3220a91e78f8bc2924d1cd,993490993
d3054072b2175deec2c1f8dc,414910785
b7574b06d593fca4eac59815,428125875
79e822115c5c1a4531366001,562035330
d3ed5316a463d38c1bd321d0,822234875
2f1880c9b8f7ac2715e1236d,728134836
dcca1c7f109175760ff531c6,642717410
dfc4f3facf91bbd93ee0fa4d,480960914
30e134a6cbe61d7954d0f56b,397475121
385fee7bd9ad7722d45dd034,426598361
87199c236bf22903d1aafdd0,447320081
19e19ad0cd6b5e84d8aa970e,630877184
907f968e78d748fde69dd44f,656333634
be094e5db0f784e3aa013aae,500523970
7ab96f83915bc84f8c03c1bd,514978416
07f4aa9b9ff5b0b05d31e6c0,1001124813
e9be8cd37abed8ab510ba1f5,990488634
5f6ad58df27b562db077b5ce,771677538
ee96d947484aaace40f9b77f,761700633
15c4aef8401208054697b81e,1162260331
22d6cb11333f2839b8112b89,1062675653
288c09c33907dadbae495c11,1127756250
f71d2bca0c5fe2720a1544c4,672908733
451744cf3ce55a98db8a3562,650202527
fba9ae05a6a8a9e0c6268a9f,612561979
1338e58f7dcebf5a1ea59388,453098176
a817e8da0ada143ac87277ee,392749625
46d8bb3e9a0ca584d3c7a317,784160635
b2506aa9463aebf01e1e00ca,516107192
7ec025b9b6e6f33bf65af41b,564081800
2ff531e27672ecd2362eed55,707464530
9b3cf0d1b91b9c6a2a887647,687584355
7db5291ce4602d9b2b266872,372402138
65d5918e826c33bb950fc008,572945942
395c34e4b8f52cbdb0522459,717410406
855f4b67d2bd6d18fd03d8e7,759643202
9ff06409b37e5b5dece4604a,588491235
0508cd7bd2c77ebb6fea1e56,561934597
b45fff2e718e54772d46a3fd,679442783
cf4d2297b73dbc357d21e31b,546025954
0ada7044c5b29925abc90879,680733186
6305f02255274ab5fb6bd39c,689273257
d9a94194ae1350512beff3e6,995598276
e3896296cb80d50d9ad3f903,933306982
6514f355887c64136edb5595,946226133
f03400cc18e12903b3ffbe5a,759797527
4e134600155a64783b3f8c3e,837490913
d63ebc63c82fbf66d8b6ffd3,835940511
1bd64811bd59706844230198,876894782
a83921284639eedd4a511cb6,780049807
a2f3f7a1cd573e2a33f52e2d,879304877
47344a66471fa51f61c64652,883163062
78fd849c9429091347d7e5c9,817805492
c3daf2abea55af99c9579319,796825092
52864916eb1984abca41ec66,1060762351
c62494a9d7aede44f2f84023,972388228
a2b576643f7a032371587e5e,1083882207
e53bc68f0e97ccead24f3e56,655690805
fd82c710aad91bc90af490fe,772803491
d436abc2ee37ba3dd561e940,1438222042
216a598114a403676011cb51,704402543
ea230d5eccd2b687888173bb,710610194
18bd0dd7580f2a7cb19a90b9,507353913
b143c8ca6d334f6a73c3f2a0,393102924
ab388cb4fa511968783bafee,507654077
6a4f08cd04d558a56af732d9,543404408
7216c895aa047c4f405c4941,570727928
a493488dcd906dc74cf8a604,702283901
7844b0b2bc65dced90a355c6,705058786
c1976383069b6b82ab29d092,737769046
e5cfd99e2308b7b73581dbdc,497686657
c18c2ea88f4ac53970b53d2c,774264206
842c9f0e4edf1e5a672ce15e,710764835
7dd1e46dcbddc6bf5ef694de,652679976
6cc4f32b39180bd1ec7e117b,741503824
79e643789a85dc4ffad49a25,1030450033
b3402a9173d289d6db78e09d,976401295
a446507813234e358db8b573,599861523
c8ef57ddfb35061d1876f94e,754429482
360be0df2c003005e3db080e,1297628260
9ab245a4c91877cb7a8661ce,920168796
a57a34c7486e7a40e8deb316,836731175
ceba7d0f56f6cb03538962fb,839216321
d5475993f9db58c3e4baf7a3,851735356
d37a1dda09e30da13ff5bfc3,879822786
68a8b8d077a8232723bf37e9,760702266
e1eea7716ca6490b7640717a,740740697
4ae6d75b10848d259ecba576,873756601
17afbce5c0b56732abbea936,880830666
84a2673eccd3cf3bd7fd3eb0,1065555534
f2f4e6cbafe527b155707f01,1047561626
de2e3a592cda5b76c9573c5c,1096570902
fac651cf404a58f24dc7d286,1070106544
e6f312a0877af26b69855a3d,1343458380
333a643c623a9bc75f3a40f2,1235357594
64593641e470908ef23b46cb,1043915451
ce9f2f0071be658ae75ca6f9,1182848239
9ab385e399a4673732b6a799,1078561062
3429c774b736cefc051e2c55,676839414
a51ad0372758b2bbfe73f8fd,553187081
8c801a266256e3fbabe7e3d2,535771896
ca2f81b8fb6fda20aefb0ccb,719145693
3c1b1f86087f9b99380e387c,749405990
b0cad5d612954b8cab18101c,948132692
7eb991f4c69215377e4dac8f,909823973
0d130b8bea4321300396fa34,1097238322
8dfa059401e1dca80ae65ae1,667486822
3e3f264cd0ac7a65ed2349a2,836535711
112dce80bf512f3f24391d23,774083335
ff25ded6333278149f8fb68f,756733250
d555b82c192794e87e9d536f,806711673
a787382d96ef9fce8f27bc70,981235996
8c3aa295f7bcfd9a43eb2037,888172381
13ac95652fb3cf6c43dafc66,760069104
42fc6a80b882c32f6264ac10,438522636
1e9c53e09220d689a0210ab9,370937466
3348706086aa3db5c92259c3,489761826
66d402a9b7d05f29282ddb00,1178350725
cf88be51d6f31c10e5868ff7,426342090
30b3f38716be209a894b0942,389995375
0a5908a92d0ba3e36f54b1f3,606704353
dd206b6ea2d7f6555109ea39,515447367
c641febd8bc2ece3e4d2d8b6,605068009
c11fdc02a288af0572a2bca1,972931457
35dc60a65969b264ab283d6d,568303347
d9cb0f637cd4feaaaf8a21c0,896855666
7e8dfae9a5f1faf8afa706f7,635365542
a280fe7610c254b935c9dcfc,589358442
85524880fdc4e4daf90e96fd,550603235
f361109d06f6609c16724b39,587939214
3f6b2f0c0876c21755369cb6,707310669
de26819064a290ce78d8fcc1,543164747
91be1260a84ab7fa3521c495,1010341862
18c8dc4549d38c918af2972e,661455841
782b0fb8641849c2c34291e6,530527752
54933f8b33a4fd6f031ed5be,826134198
953176c9a901b4f61c030432,608696558
357e2add3d68167a4f3ce15e,984144127
90332d50e91925eb9b614bef,936738892
11723d1d472bf1a3fdd8b72c,1136180601
01f8b6799e2910f7769db175,770457495
a0d5001f7dd42d7f0c91d2a9,508798435
d4439c35bcb88e1490916c67,617833845
4a73dad0ff8a5262e8b07c4b,1057764695
3dd8085a65f24b497ea59557,1130658740
39ef085809bc80e32e7b6af6,1234604435
